"id","TCaCO3","TC_CaCO3","TC_CHN","TOC_CHN","TOC_re6","Cstable_TOC_re6_ratio","Cstable_re6_corrCHN","Cactive_AMG_re6_corrCHN","clay_sed","sand_sed","fine_medium_silt_sed","coarse_silt_sed","texture_class"
11508,443,53.16115079880504,69.8,16.63884920119496,14.33,0.6075,10.10810088972594,6.530748311469022,379.1,119.5,395.3,106.2,"silty_clay_loam"
11516,303,36.36078711520977,52.8,16.43921288479023,13.35,0.6612,10.8696075594233,5.56960532536693,411.8,81.4,421.6,85.3,"silty_clay"
23223,184,22.08047798415379,41.7,19.61952201584621,17.48,0.5667,11.11838312638005,8.501138889466164,160.7,61.7,459.9,317.8,"silt_loam"
23224,2,0.2400051954799325,14.3,14.05999480452007,12.46,0.6149,8.64549080529939,5.414503999220678,227.3,478,203.2,91.5,"loam"
23225,3,0.3600077932198987,13.4,13.0399922067801,11.63,0.6217,8.106963154955189,4.933029051824912,325.8,28.2,316,330,"silty_clay_loam"
23253,3,0.3600077932198987,13,12.6399922067801,10.9,0.631947368645456,7.987809814773755,4.652182392006345,217.1,364.1,221.4,197.4,"loam"
23254,2,0.2400051954799325,12.4,12.15999480452007,9.9,0.674521430899907,8.202177095280312,3.957817709239757,203.9,209.9,318,268.2,"silt_loam"
23255,2,0.2400051954799325,10.7,10.45999480452007,9.8,0.686473440305555,7.180508619037124,3.279486185482946,179.7,322,278.2,220.1,"loam"
23256,2,0.2400051954799325,8.7,8.459994804520067,7.1,0.742976154997866,6.285574411164242,2.174420393355825,203.3,224.3,297.4,275,"silt_loam"
23257,1,0.1200025977399662,9.6,9.479997402260034,7.9,0.724377512369093,6.867096935514588,2.612900466745447,308.6,229.2,283.6,178.5,"clay_loam"
23258,2,0.2400051954799325,7.5,7.259994804520067,6.4,0.770941832400523,5.597033697814978,1.662961106705089,172.5,234.5,310.5,282.6,"silt_loam"
23259,2,0.2400051954799325,9.4,9.159994804520068,7.5,0.75126063497057,6.881543513170869,2.278451291349199,339.1,167.3,348.2,145.4,"silty_clay_loam"
23260,2,0.2400051954799325,10.2,9.959994804520067,8.7,0.715384573388382,7.12522663418209,2.834768170337977,315,199,345.9,140,"silty_clay_loam"
23261,2,0.2400051954799325,6.8,6.559994804520067,5.600000000000001,0.782386052583184,5.132448440074652,1.427546364445416,163.5,355,252.2,229.3,"loam"
10962,4,0.4800103909598649,13.3,12.81998960904014,11.82,0.7149,9.165010571502796,3.654979037537344,410.2,36.2,262.9,290.7,"silty_clay"
10964,48,5.760124691518379,19.7,13.93987530848162,12.42,0.6599,9.198923716067021,4.740951592414598,433.1,60.5,243.8,262.5,"silty_clay"
10981,4,0.4800103909598649,12.3,11.81998960904014,10.45,0.7603,8.986738099753218,2.833251509286922,386.1,32,306.4,275.5,"silty_clay_loam"
10704,2,0.2400051954799325,11.8,11.55999480452007,9.95,0.6326,7.312852713339397,4.247142091180673,149.9,309.1,238.5,302.5,"silt_loam"
10970,5,0.6000129886998311,13.4,12.79998701130017,11.29,0.7601,9.72927012728926,3.070716884010911,408.2,35.2,289.2,267.4,"silty_clay"
22875,2,0.2400051954799325,10.3,10.05999480452007,11.02,0.6315,6.352886719054424,3.707108085465646,263.5,185.8,287.3,263.4,"silty_clay_loam"
22867,1,0.1200025977399662,12.7,12.57999740226003,11.41,0.6395000000000001,8.04490833874529,4.53508906351474,253.1,170.4,293.7,282.8,"silty_clay_loam"
22870,3,0.3600077932198987,14,13.6399922067801,11.82,0.5986,8.164899334978568,5.475092871801531,256.3,132.6,325.3,285.8,"silty_clay_loam"
18655,91,10.92023639433693,23.4,12.47976360566307,14.02,0.6724,8.39139304844785,4.088370557215222,498.3,68.3,240,193.4,"silty_clay"
23262,1,0.1200025977399662,8.3,8.179997402260035,7.37,0.7553,6.178352037927004,2.001645364333031,177.3,153.7,345.4,323.6,
23263,4,0.4800103909598649,11.3,10.81998960904014,9.48,0.7111,7.694094610988444,3.125894998051697,501.5,49.6,359,89.9,
23264,4,0.4800103909598649,8.6,8.119989609040134,7.54,0.7067,5.738396656708662,2.381592952331471,146.4,144.2,464.6,244.8,
23265,2,0.2400051954799325,12.7,12.45999480452007,11.55,0.6859,8.546310436420315,3.913684368099755,267.3,84.5,325.4,322.7,
23266,4,0.4800103909598649,13.6,13.11998960904013,12.64,0.6993,9.174808733601763,3.945180875438367,253.9,23.9,402,320.2,
23267,3,0.3600077932198987,15.4,15.0399922067801,14.17,0.5543,8.33666768021821,6.70332452656189,267.1,52.4,360.5,320.1,
23268,3,0.3600077932198987,19.1,18.7399922067801,17.09,0.5502,10.31074371217041,8.42924849460969,240,170.5,339.5,250,
23269,2,0.2400051954799325,12.2,11.95999480452007,10.65,0.6695,8.007216521626187,3.952778282893883,301.8,25.4,353.9,318.9,
23270,4,0.4800103909598649,16.7,16.21998960904013,15.22,0.5445,8.83178434212235,7.38820526691778,303.9,58.8,341.5,295.9,
18657,13,1.560033770619561,10.8,9.239966229380439,9.92,0.6673,6.165829464865567,3.074136764514872,236.1,349.4,192.2,222.2,"loam"
22806,2,0.2400051954799325,12.7,12.45999480452007,10.44,0.6199,7.723950779321991,4.736044025198079,181.4,88.6,296.4,433.7,"silt_loam"
22807,1,0.1200025977399662,10.3,10.17999740226004,9.02,0.6722,6.842994253799199,3.337003148460841,201.9,40.6,326.1,431.4,"silt_loam"
22802,2,0.2400051954799325,12.8,12.55999480452007,10.57,0.6254,7.855020750746851,4.704974053773219,232.2,33.9,317.1,416.8,"silt_loam"
22805,1,0.1200025977399662,10.8,10.67999740226004,9.44,0.6561,7.007146295622813,3.672851106637228,185.7,30.3,322.3,461.7,"silt_loam"
23280,55,6.600142875698142,21.5,14.89985712430186,13.47,0.5705,8.500368489414212,6.399488634887649,320.7,36.8,282.2,360.3,"silty_clay_loam"
18658,14,1.680036368359527,13.1,11.41996363164047,11.33,0.7379000000000001,8.426791163787504,2.993172467852966,426.1,172.8,212.1,189.1,"silty_clay"
23281,23,2.760059748019223,17.4,14.63994025198078,13.09,0.5543,8.114918881672947,6.525021370307834,311.7,49.2,293.9,345.2,"silty_clay_loam"
23282,26,3.120067541239122,18.3,15.17993245876088,13.43,0.5426,8.236631352123654,6.943301106637227,317.3,50,260.3,372.4,"silty_clay_loam"
23283,23,2.760059748019223,17.9,15.13994025198078,13.33,0.5459,8.26489338355631,6.875046868424471,311,57.2,271.3,360.6,"silty_clay_loam"
23284,55,6.600142875698142,21.5,14.89985712430186,13.67,0.5553,8.273890661124824,6.625966463177037,302.3,21,321.2,355.5,"silty_clay_loam"
18660,20,2.400051954799324,14.9,12.49994804520068,12.76,0.7352,9.18996180283154,3.309986242369141,478.5,112.3,244.2,165,"silty_clay"
23293,1,0.1200025977399662,12.4,12.27999740226003,11.02,0.6611,8.118306282634105,4.161691119625924,277.4,21,318.3,383.3,"silty_clay_loam"
23294,1,0.1200025977399662,16.6,16.47999740226004,15.29,0.564,9.294718534874661,7.185278867385378,304.6,167.4,248.8,279.3,"silty_clay_loam"
18659,1,0.1200025977399662,10.7,10.57999740226003,10.47,0.6848000000000001,7.24518222106767,3.334815181192361,319.5,266.7,195.5,218.4,"loam"
23295,36,4.320093518638784,20.3,15.97990648136122,15.06,0.6019,9.618305711131319,6.361600770229902,403.7,109.1,248.3,239,"silty_clay_loam"
23298,9,1.080023379659696,13.1,12.0199766203403,11.17,0.6698000000000001,8.050980340303934,3.968996280036366,291.3,21.7,315.8,371.2,"silty_clay_loam"
23301,12,1.440031172879595,18.9,17.4599688271204,15.86,0.536,9.358543291336535,8.101425535783864,317.7,40.1,325.9,316.4,"silty_clay_loam"
23303,108,12.96028055591635,30,17.03971944408365,17.49,0.5207999999999999,8.874285886478765,8.165433557604887,362.3,194.6,226.9,216.2,"silty_clay_loam"
18662,2,0.2400051954799325,12.5,12.25999480452007,12.63,0.6575,8.060946583971946,4.199048220548125,342.9,160,242.7,254.4,"silty_clay_loam"
18661,1,0.1200025977399662,9.2,9.079997402260034,9.47,0.7038,6.390502171710612,2.689495230549422,287.6,174.6,257.9,279.9,"silty_clay_loam"
18664,234,28.0806078711521,34.9,6.819392128847902,13.25,0.6631999999999999,4.522620859851928,2.296771268995974,305.8,156.2,400.2,137.8,"silty_clay_loam"
18663,2,0.2400051954799325,12.6,12.35999480452007,12.89,0.6192,7.653308782958828,4.706686021561243,347.1,137.2,252.4,263.3,"silty_clay_loam"
18208,4,0.4800103909598649,12.5,12.01998960904013,11.18,0.6169,7.415131589816855,4.604858019223274,241.9,330.8,246.7,180.6,"loam"
18219,25,3.000064943499156,23.3,20.29993505650085,18.25,0.559,11.34766369658398,8.952271359916873,383.8,239.1,265.7,111.4,"clay_loam"
17871,3,0.3600077932198987,11.7,11.3399922067801,10.01,0.6561,7.440168886868423,3.899823319911676,284.9,36.3,322.4,356.4,"silty_clay_loam"
18213,13,1.560033770619561,15.7,14.13996622938044,13.64,0.5548,7.844853264060268,6.295112965320172,425.8,135.1,274.1,165,"silty_clay"
18212,3,0.3600077932198987,10.7,10.3399922067801,9.53,0.6533,6.755116908689438,3.58487529809066,386.8,237.8,210.4,165,"clay_loam"
18209,4,0.4800103909598649,13.5,13.01998960904013,12.13,0.5924,7.713041844395373,5.306947764644756,370.7,178,299.7,151.6,"silty_clay_loam"
17870,2,0.2400051954799325,11.1,10.85999480452007,10,0.6552,7.11546859592155,3.74452620859852,263.6,51.1,297.3,388,"silty_clay_loam"
18665,1,0.1200025977399662,7.1,6.979997402260033,7.09,0.7408,5.170782075594233,1.8092153266658,147.7,626,131.9,94.4,"sandy_loam"
18667,1,0.1200025977399662,9,8.879997402260035,9.18,0.677,6.011758241330043,2.868239160929991,175.8,569,139.2,116.1,"sandy_loam"
18666,1,0.1200025977399662,11.2,11.07999740226003,11.32,0.6635,7.35157827639953,3.7284191258605,323.7,174.3,242.6,259.4,"silty_clay_loam"
18668,1,0.1200025977399662,15.5,15.37999740226003,15.33,0.552,8.489758566047536,6.890238836212492,322,291.1,246.1,140.8,"loam"
23762,4,0.4800103909598649,11.5,11.01998960904013,10.03,0.6271,6.910635483829065,4.109354125211064,185.8,137.6,288.3,388.3,"silt_loam"
23763,2,0.2400051954799325,11.9,11.65999480452007,10.87,0.5946,6.933032910767634,4.726961893752436,180.2,293.7,256.6,269.5,"silt_loam"
23764,2,0.2400051954799325,11.3,11.05999480452007,10.09,0.5972,6.605028897259385,4.454965907260685,156.2,341.4,227.3,275.2,"loam"
23765,1,0.1200025977399662,10.7,10.57999740226003,9.93,0.6442,6.815634326535911,3.764363075724119,180.6,255.2,264.9,299.3,"silt_loam"
23766,4,0.4800103909598649,11.6,11.11998960904013,10.19,0.6281,6.984465473438106,4.135524135602025,179.9,243.6,276.2,300.4,"silt_loam"
23767,1,0.1200025977399662,10.4,10.27999740226003,9.58,0.6805,6.99553823223795,3.28445917002208,149.9,166.8,309.8,373.4,"silt_loam"
23768,1,0.1200025977399662,10.6,10.47999740226003,9.76,0.6978,7.312942187297049,3.167055214962982,189.1,96.5,300.9,413.5,"silt_loam"
17887,6,0.7200155864397974,12.3,11.5799844135602,11.23,0.5966,6.908618701130016,4.671365712430185,345.9,260.3,252.6,141.2,"loam"
11815,1,0.1200025977399662,12.8,12.67999740226004,10.73,0.6964,8.830350190933892,3.849647211326148,257.8,270.6,247.4,224.2,"loam"
11817,34,4.080088323158852,27.7,23.61991167684115,20.99,0.5423,12.80907810235096,10.81083357449019,452.9,191.3,229,126.8,"clay"
11818,3,0.3600077932198987,15.2,14.8399922067801,12.34,0.62,9.200795168203662,5.639197038576437,280.3,472,156.2,91.4,"loam"
11833,108,12.96028055591635,31.7,18.73971944408365,17.79,0.5855,10.97210573451098,7.767613709572672,408.1,53.3,418.3,120.2,"silty_clay"
11826,4,0.4800103909598649,12.8,12.31998960904014,11.35,0.6272,7.727097482789976,4.592892126250165,218.6,337.6,235.6,208.1,"loam"
17893,6,0.7200155864397974,19.9,19.1799844135602,17.6,0.5553,10.65064534484998,8.52933906871022,415.4,332.8,175.9,75.9,"clay"
11824,3,0.3600077932198987,13.1,12.7399922067801,11.76,0.5536,7.052859685673463,5.687132521106637,234.4,293.4,274.1,198.1,"loam"
17894,55,6.600142875698142,24.1,17.49985712430186,16.24,0.6172,10.80091181711911,6.698945307182753,391.7,311.6,206.6,90.1,"loam"
18669,83,9.960215612417198,21,11.0397843875828,13.29,0.6592,7.277425868294582,3.762358519288219,287,126,360.6,226.4,"silty_clay_loam"
23562,1,0.1200025977399662,16.4,16.27999740226003,14.3,0.5058,8.234422686063123,8.045574716196906,183.8,182.4,259.2,374.6,"silt_loam"
23566,2,0.2400051954799325,17.1,16.85999480452007,15.2,0.4994,8.419881405377323,8.440113399142746,217.4,175.3,239.2,368.1,"silt_loam"
23567,2,0.2400051954799325,14.9,14.65999480452007,13.17,0.5428999999999999,7.958911179373945,6.701083625146125,165.7,191.6,296.5,346.1,"silt_loam"
23572,1,0.1200025977399662,29,28.87999740226003,25.64,0.3422,9.882735111053382,18.99726229120665,208.2,171.5,230.9,389.5,"silt_loam"
23576,2,0.2400051954799325,22.2,21.95999480452007,19.17,0.41,9.003597869853227,12.95639693466684,195.2,228.3,229.3,347.2,"silt_loam"
18672,26,3.120067541239122,15.6,12.47993245876088,11.79,0.6344,7.917269151837901,4.562663306922978,342.2,170.1,236.4,251.3,"silty_clay_loam"
18671,12,1.440031172879595,14.6,13.15996882712041,13.84,0.6356,8.364476186517734,4.795492640602677,459.9,100.7,239.6,199.8,"silty_clay"
23783,61,7.32015846213794,25.1,17.77984153786206,15.92,0.6238,11.09106515131835,6.688776386543706,477.5,51.3,258.4,212.8,"silty_clay"
18673,112,13.44029094687622,24.6,11.15970905312378,13.91,0.6661,7.43348220028575,3.72622685283803,403,162.2,278.5,156.3,"silty_clay_loam"
23658,3,0.3600077932198987,11.9,11.5399922067801,10.35,0.6322,7.295583073126379,4.244409133653721,223.9,217.5,314.9,243.8,"silt_loam"
23643,30,3.600077932198987,19.6,15.99992206780101,14.21,0.5677,9.083155757890633,6.916766309910377,295,258,264.9,182.1,"loam"
23644,6,0.7200155864397974,13.7,12.9799844135602,11.25,0.626,8.125470242888685,4.854514170671514,251.9,109.1,382.7,256.3,"silty_clay_loam"
23646,32,3.840083127678919,18.9,15.05991687232108,13.72,0.5719,8.612766459280426,6.447150413040655,309.6,128.8,332.4,229.2,"silty_clay_loam"
23647,32,3.840083127678919,21.8,17.95991687232108,15.94,0.5622,10.09706526561891,7.862851606702169,337.7,176.2,292,194,"silty_clay_loam"
23648,39,4.680101311858683,25.3,20.61989868814132,17.78,0.5579999999999999,11.50590346798285,9.113995220158465,393,278.8,196.9,131.3,"loam"
23650,57,6.840148071178075,26.8,19.95985192882193,17.64,0.583,11.63659367450319,8.323258254318745,457.6,142.7,242.9,156.7,"silty_clay"
23785,75,9.000194830497467,25.5,16.49980516950253,15.09,0.6399,10.55822532796467,5.941579841537861,422.5,59.5,291,227,"silty_clay"
23786,5,0.6000129886998311,12.9,12.29998701130017,11.29,0.6855,8.431641096246267,3.868345915053903,357.8,53.2,299.7,289.4,"silty_clay_loam"
23789,179,21.48046499545395,42.5,21.01953500454605,19.06,0.5888,12.37630221067671,8.643232793869336,519.5,54,265.9,160.7,"silty_clay"
23792,114,13.68029614235615,29.1,15.41970385764385,14.45,0.6468,9.973464455124043,5.446239402519807,298.4,49.4,419.5,232.7,"silty_clay_loam"
23796,306,36.72079490842967,65,28.27920509157033,26.48,0.4879,13.79742416417716,14.48178092739317,510.1,59.1,286.6,144.1,"silty_clay"
23653,50,6.000129886998312,22,15.99987011300169,14.06,0.597,9.551922457462009,6.447947655539681,346,165.7,290.9,197.3,"silty_clay_loam"
23813,242,29.04062865307183,49.2,20.15937134692818,18.04,0.5882000000000001,11.85774222626316,8.301629120665023,151.2,27.2,447.8,373.9,"silt_loam"
23815,164,19.68042602935446,39.3,19.61957397064554,18.82,0.5707,11.19689086504741,8.42268310559813,279.7,89,397.3,234,"silty_clay_loam"
23818,1,0.1200025977399662,12,11.87999740226003,11.12,0.6877,8.169874213534221,3.710123188725807,347.6,125.2,264.6,262.5,"silty_clay_loam"
23820,172,20.64044681127419,45.2,24.55955318872581,20.97,0.5708,14.01859296012469,10.54096022860112,523.6,42.8,270.9,162.7,"silty_clay"
23830,360,43.20093518638785,60.1,16.89906481361216,14.97,0.6108,10.32194878815431,6.577116025457853,397.4,93.8,320.1,188.7,"silty_clay_loam"
18676,4,0.4800103909598649,12.8,12.31998960904014,12.85,0.6509999999999999,8.02031323548513,4.29967637355501,366.2,129.7,252.7,251.3,"silty_clay_loam"
23685,2,0.2400051954799325,11.2,10.95999480452007,9.76,0.6639,7.276340550720875,3.683654253799195,253.5,279.9,264.7,202,"loam"
23686,3,0.3600077932198987,11.5,11.1399922067801,10.31,0.6684,7.445970791011819,3.694021415768281,282.3,214.2,276.4,227.1,"clay_loam"
23688,5,0.6000129886998311,11.7,11.09998701130017,10.86,0.6081,6.749902101571633,4.350084909728537,249.2,256,276.1,218.7,"loam"
23689,4,0.4800103909598649,10.2,9.719989609040134,8.86,0.7132999999999999,6.933268588128326,2.786721020911807,268.3,209.9,294.1,227.6,"silt_loam"
23692,22,2.640057150279257,15.7,13.05994284972074,12.7,0.564,7.365807767242496,5.694135082478243,336.8,269.1,234.7,159.5,"loam"
23693,3,0.3600077932198987,10.6,10.2399922067801,9.31,0.6758,6.920186733341991,3.319805473438109,243.5,244.1,294,218.4,"silt_loam"
23694,1,0.1200025977399662,10.8,10.67999740226004,9.56,0.6754000000000001,7.213270245486433,3.466727156773608,281.7,230.7,277.1,210.4,"clay_loam"
23695,2,0.2400051954799325,12.7,12.45999480452007,11.42,0.6086,7.583152838030915,4.876841966489155,303.7,206.6,259.6,230.1,"clay_loam"
11776,30,3.600077932198987,21.1,17.49992206780102,15.63,0.5639,9.868206054032994,7.631716013768026,411.8,480.4,75.2,32.7,"sandy_clay"
23699,10,1.200025977399662,23.2,21.99997402260034,19.59,0.5625,12.37498538771269,9.62498863488765,608.6,89.8,226,75.7,"clay"
23700,3,0.3600077932198987,16.9,16.5399922067801,15.09,0.5659,9.359981589816858,7.180010616963242,501.5,87.4,314.7,96.4,"silty_clay"
11781,170,20.40044161579426,36,15.59955838420574,16.5,0.6751,10.5312618651773,5.068296519028444,448.7,152.3,377.4,21.6,"silty_clay"
11779,62,7.440161059877906,18.7,11.25983894012209,11.16,0.7705,8.67570590336407,2.58413303675802,503.8,372.4,87.8,35.9,"clay"
11769,225,27.0005844914924,37.2,10.1994155085076,14.87,0.6657,6.789750904013509,3.409664604494091,362.2,212.3,378,47.6,"clay_loam"
11103,0,0,13.8,13.8,12.89,0.5459,7.533420000000001,6.266579999999999,207.4,62.3,300.5,429.8,"silt_loam"
11104,1,0.1200025977399662,15.8,15.67999740226004,14.44,0.51,7.996798675152621,7.68319872710742,186.6,90,308.7,414.7,"silt_loam"
11105,4,0.4800103909598649,15.2,14.71998960904013,13.25,0.5492,8.08421829328484,6.63577131575529,244.4,33.5,255.6,466.5,"silt_loam"
11107,0,0,26.9,26.9,24.18,0.4519,12.15611,14.74389,148.3,316.8,249.6,285.3,"silt_loam"
23701,88,10.56022860111703,24,13.43977139888297,11.3,0.5924,7.961720576698272,5.478050822184698,339.4,500.5,103.9,56.2,
17873,2,0.2400051954799325,11.6,11.35999480452007,10.51,0.6135,6.969356812573063,4.390637991947007,278.5,63.3,329.7,328.6,"silty_clay_loam"
23195,2,0.2400051954799325,11.3,11.05999480452007,10.46,0.6459,7.143650644239513,3.916344160280556,276.1,21.3,341.6,361,"silty_clay_loam"
23230,19,2.280049357059359,16.8,14.51995064294064,12.64,0.6667000000000001,9.680451093648527,4.839499549292115,361.7,37.7,308.5,292.1,"silty_clay_loam"
23231,100,12.00025977399662,29.6,17.59974022600338,14.55,0.6412,11.28495343291337,6.314786793090013,238.1,39.3,473.9,248.7,"silt_loam"
23226,210,25.20054552539291,48,22.79945447460709,19.36,0.585,13.33768086764515,9.461773606961943,172.3,74.3,488.2,265.2,"silt_loam"
23228,40,4.800103909598649,18.3,13.49989609040135,11.83,0.7033,9.49447692037927,4.00541917002208,340.8,48.4,307.2,303.5,"silty_clay_loam"
23234,190,22.80049357059358,44.5,21.69950642940642,19.23,0.5625,12.20597236654111,9.493534062865308,176.3,54.9,505.3,263.6,"silt_loam"
